date,product_id,quantity_sold,revenue
2026-05-02,P1014,8,4497.92
2026-05-03,P1014,8,4497.92
2026-05-04,P1014,7,3935.68
2026-05-05,P1014,7,3935.68
2026-05-06,P1014,12,6746.88
2026-05-07,P1014,10,5622.4
2026-05-08,P1014,14,7871.36
2026-05-09,P1014,21,11807.04
2026-05-10,P1014,8,4497.92
2026-05-11,P1014,6,3373.44
2026-05-12,P1014,9,5060.16
2026-05-13,P1014,19,10682.56
2026-05-14,P1014,13,7309.12
2026-05-15,P1014,16,8995.84
2026-05-16,P1014,7,3935.68
2026-05-17,P1014,24,13493.76
2026-05-18,P1014,11,6184.64
2026-05-19,P1014,12,6746.88
2026-05-20,P1014,5,2811.2
2026-05-21,P1014,7,3935.68
2026-05-22,P1014,16,8995.84
2026-05-23,P1014,11,6184.64
2026-05-24,P1014,4,2248.96
2026-05-25,P1014,8,4497.92
2026-05-26,P1014,4,2248.96
2026-05-27,P1014,6,3373.44
2026-05-28,P1014,5,2811.2
2026-05-29,P1014,8,4497.92
2026-05-30,P1014,11,6184.64
2026-05-31,P1014,6,3373.44
2026-06-01,P1014,8,4497.92
2026-06-02,P1014,8,4497.92
2026-06-03,P1014,6,3373.44
2026-06-04,P1014,8,4497.92
2026-06-05,P1014,11,6184.64
2026-06-06,P1014,12,6746.88
2026-06-07,P1014,11,6184.64
2026-06-08,P1014,12,6746.88
2026-06-09,P1014,9,5060.16
2026-06-10,P1014,14,7871.36
2026-06-11,P1014,12,6746.88
2026-06-12,P1014,9,5060.16
2026-06-13,P1014,11,6184.64
2026-06-14,P1014,17,9558.08
2026-06-15,P1014,8,4497.92
2026-06-16,P1014,14,7871.36
2026-06-17,P1014,11,6184.64
2026-06-18,P1014,13,7309.12
2026-06-19,P1014,8,4497.92
2026-06-20,P1014,11,6184.64
2026-06-21,P1014,18,10120.32
2026-06-22,P1014,12,6746.88
2026-06-23,P1014,13,7309.12
2026-06-24,P1014,11,6184.64
2026-06-25,P1014,11,6184.64
2026-06-26,P1014,9,5060.16
2026-06-27,P1014,9,5060.16
2026-06-28,P1014,7,3935.68
2026-06-29,P1014,8,4497.92
2026-06-30,P1014,5,2811.2
2026-07-01,P1014,11,6184.64
2026-07-02,P1014,3,1686.72
2026-07-03,P1014,5,2811.2
2026-07-04,P1014,7,3935.68
2026-07-05,P1014,10,5622.4
2026-07-06,P1014,17,9558.08
2026-07-07,P1014,14,7871.36
2026-07-08,P1014,12,6746.88
2026-07-09,P1014,11,6184.64
2026-07-10,P1014,11,6184.64
2026-07-11,P1014,11,6184.64
2026-07-12,P1014,15,8433.6
2026-07-13,P1014,9,5060.16
2026-07-14,P1014,21,11807.04
2026-07-15,P1014,14,7871.36
2026-07-16,P1014,17,9558.08
2026-07-17,P1014,10,5622.4
2026-07-18,P1014,14,7871.36
2026-07-19,P1014,21,11807.04
2026-07-20,P1014,15,8433.6
2026-07-21,P1014,12,6746.88
2026-07-22,P1014,6,3373.44
2026-07-23,P1014,4,2248.96
2026-07-24,P1014,6,3373.44
2026-07-25,P1014,10,5622.4
2026-07-26,P1014,9,5060.16
2026-07-27,P1014,10,5622.4
2026-07-28,P1014,3,1686.72
2026-07-29,P1014,5,2811.2
2026-07-30,P1014,6,3373.44
2026-07-31,P1014,7,3935.68
2026-08-01,P1014,12,6746.88
2026-08-02,P1014,9,5060.16
2026-08-03,P1014,8,4497.92
2026-08-04,P1014,8,4497.92
2026-08-05,P1014,3,1686.72
2026-08-06,P1014,13,7309.12
2026-08-07,P1014,7,3935.68
2026-08-08,P1014,14,7871.36
2026-08-09,P1014,15,8433.6
2026-08-10,P1014,11,6184.64
2026-08-11,P1014,10,5622.4
2026-08-12,P1014,20,11244.8
2026-08-13,P1014,11,6184.64
2026-08-14,P1014,20,11244.8
2026-08-15,P1014,19,10682.56
2026-08-16,P1014,15,8433.6
2026-08-17,P1014,8,4497.92
2026-08-18,P1014,6,3373.44
2026-08-19,P1014,13,7309.12
2026-08-20,P1014,15,8433.6
2026-08-21,P1014,3,1686.72
2026-08-22,P1014,10,5622.4
2026-08-23,P1014,5,2811.2
2026-08-24,P1014,9,5060.16
2026-08-25,P1014,7,3935.68
2026-08-26,P1014,6,3373.44
2026-08-27,P1014,9,5060.16
2026-08-28,P1014,4,2248.96
2026-08-29,P1014,11,6184.64
2026-08-30,P1014,9,5060.16
2026-08-31,P1014,5,2811.2
2026-09-01,P1014,6,3373.44
2026-09-02,P1014,8,4497.92
2026-09-03,P1014,17,9558.08
2026-03-08,P1015,16,1567.84
2026-03-09,P1015,10,979.9
2026-03-10,P1015,10,979.9
2026-03-11,P1015,9,881.91
2026-03-12,P1015,6,587.94
2026-03-13,P1015,8,783.92
2026-03-14,P1015,15,1469.85
2026-03-15,P1015,16,1567.84
2026-03-16,P1015,11,1077.89
2026-03-17,P1015,14,1371.86
2026-03-18,P1015,8,783.92
2026-03-19,P1015,14,1371.86
2026-03-20,P1015,5,489.95
2026-03-21,P1015,13,1273.87
2026-03-22,P1015,3,293.97
2026-03-23,P1015,12,1175.88
2026-03-24,P1015,16,1567.84
2026-03-25,P1015,6,587.94
2026-03-26,P1015,8,783.92
2026-03-27,P1015,15,1469.85
2026-03-28,P1015,12,1175.88
2026-03-29,P1015,5,489.95
2026-03-30,P1015,8,783.92
2026-03-31,P1015,5,489.95
2026-04-01,P1015,10,979.9
2026-04-02,P1015,15,1469.85
2026-04-03,P1015,10,979.9
2026-04-04,P1015,9,881.91
2026-04-05,P1015,11,1077.89
2026-04-06,P1015,6,587.94
2026-04-07,P1015,9,881.91
2026-04-08,P1015,10,979.9
2026-04-09,P1015,6,587.94
2026-04-10,P1015,16,1567.84
2026-04-11,P1015,10,979.9
2026-04-12,P1015,12,1175.88
2026-04-13,P1015,11,1077.89
2026-04-14,P1015,9,881.91
2026-04-15,P1015,13,1273.87
2026-04-16,P1015,16,1567.84
2026-04-17,P1015,9,881.91
2026-04-18,P1015,11,1077.89
2026-04-19,P1015,9,881.91
2026-04-20,P1015,8,783.92
2026-04-21,P1015,6,587.94
2026-04-22,P1015,13,1273.87
2026-04-23,P1015,11,1077.89
2026-04-24,P1015,10,979.9
2026-04-25,P1015,13,1273.87
2026-04-26,P1015,13,1273.87
2026-04-27,P1015,8,783.92
2026-04-28,P1015,8,783.92
2026-04-29,P1015,8,783.92
2026-04-30,P1015,6,587.94
2026-05-01,P1015,9,881.91
2026-05-02,P1015,12,1175.88
2026-05-03,P1015,14,1371.86
2026-05-04,P1015,8,783.92
2026-05-05,P1015,12,1175.88
2026-05-06,P1015,11,1077.89
2026-05-07,P1015,11,1077.89
2026-05-08,P1015,6,587.94
2026-05-09,P1015,13,1273.87
2026-05-10,P1015,9,881.91
2026-05-11,P1015,8,783.92
2026-05-12,P1015,11,1077.89
2026-05-13,P1015,19,1861.81
2026-05-14,P1015,8,783.92
2026-05-15,P1015,12,1175.88
2026-05-16,P1015,16,1567.84
2026-05-17,P1015,8,783.92
2026-05-18,P1015,12,1175.88
2026-05-19,P1015,7,685.93
2026-05-20,P1015,12,1175.88
2026-05-21,P1015,9,881.91
2026-05-22,P1015,8,783.92
2026-05-23,P1015,17,1665.83
2026-05-24,P1015,11,1077.89
2026-05-25,P1015,3,293.97
2026-05-26,P1015,11,1077.89
2026-05-27,P1015,4,391.96
2026-05-28,P1015,7,685.93
2026-05-29,P1015,7,685.93
2026-05-30,P1015,9,881.91
2026-05-31,P1015,13,1273.87
2026-06-01,P1015,13,1273.87
2026-06-02,P1015,11,1077.89
2026-06-03,P1015,8,783.92
2026-06-04,P1015,6,587.94
2026-06-05,P1015,6,587.94
2026-06-06,P1015,13,1273.87
2026-06-07,P1015,17,1665.83
2026-06-08,P1015,17,1665.83
2026-06-09,P1015,8,783.92
2026-06-10,P1015,12,1175.88
2026-06-11,P1015,18,1763.82
2026-06-12,P1015,13,1273.87
2026-06-13,P1015,14,1371.86
2026-06-14,P1015,24,2351.76
2026-06-15,P1015,9,881.91
2026-06-16,P1015,18,1763.82
2026-06-17,P1015,10,979.9
2026-06-18,P1015,12,1175.88
2026-06-19,P1015,14,1371.86
2026-06-20,P1015,9,881.91
2026-06-21,P1015,10,979.9
2026-06-22,P1015,18,1763.82
2026-06-23,P1015,9,881.91
2026-06-24,P1015,7,685.93
2026-06-25,P1015,10,979.9
2026-06-26,P1015,7,685.93
2026-06-27,P1015,14,1371.86
2026-06-28,P1015,9,881.91
2026-06-29,P1015,10,979.9
2026-06-30,P1015,12,1175.88
2026-07-01,P1015,11,1077.89
2026-07-02,P1015,12,1175.88
2026-07-03,P1015,8,783.92
2026-07-04,P1015,13,1273.87
2026-07-05,P1015,7,685.93
2026-07-06,P1015,15,1469.85
2026-07-07,P1015,10,979.9
2026-07-08,P1015,11,1077.89
2026-07-09,P1015,6,587.94
2026-07-10,P1015,11,1077.89
2026-07-11,P1015,14,1371.86
2026-07-12,P1015,15,1469.85
2026-07-13,P1015,12,1175.88
2026-07-14,P1015,8,783.92
2026-07-15,P1015,13,1273.87
2026-07-16,P1015,11,1077.89
2026-07-17,P1015,12,1175.88
2026-07-18,P1015,9,881.91
2026-07-19,P1015,17,1665.83
2026-07-20,P1015,13,1273.87
2026-07-21,P1015,16,1567.84
2026-07-22,P1015,7,685.93
2026-07-23,P1015,9,881.91
2026-07-24,P1015,9,881.91
2026-07-25,P1015,9,881.91
2026-07-26,P1015,18,1763.82
2026-07-27,P1015,13,1273.87
2026-07-28,P1015,9,881.91
2026-07-29,P1015,14,1371.86
2026-07-30,P1015,15,1469.85
2026-07-31,P1015,9,881.91
2026-08-01,P1015,16,1567.84
2026-08-02,P1015,15,1469.85
2026-08-03,P1015,14,1371.86
2026-08-04,P1015,12,1175.88
2026-08-05,P1015,17,1665.83
2026-08-06,P1015,5,489.95
2026-08-07,P1015,8,783.92
2026-08-08,P1015,14,1371.86
2026-08-09,P1015,13,1273.87
2026-08-10,P1015,15,1469.85
2026-08-11,P1015,12,1175.88
2026-08-12,P1015,12,1175.88
2026-08-13,P1015,4,391.96
2026-08-14,P1015,17,1665.83
2026-08-15,P1015,14,1371.86
2026-08-16,P1015,16,1567.84
2026-08-17,P1015,9,881.91
2026-08-18,P1015,13,1273.87
2026-08-19,P1015,10,979.9
2026-08-20,P1015,5,489.95
2026-08-21,P1015,10,979.9
2026-08-22,P1015,17,1665.83
2026-08-23,P1015,13,1273.87
2026-08-24,P1015,13,1273.87
2026-08-25,P1015,13,1273.87
2026-08-26,P1015,10,979.9
2026-08-27,P1015,11,1077.89
2026-08-28,P1015,12,1175.88
2026-08-29,P1015,9,881.91
2026-08-30,P1015,10,979.9
2026-08-31,P1015,10,979.9
2026-09-01,P1015,14,1371.86
2026-09-02,P1015,14,1371.86
2026-09-03,P1015,11,1077.89
2026-03-08,P1016,6,0.0
2026-03-09,P1016,7,0.0
2026-03-10,P1016,3,0.0
2026-03-11,P1016,5,0.0
2026-03-12,P1016,9,0.0
2026-03-13,P1016,5,0.0
2026-03-14,P1016,7,0.0
2026-03-15,P1016,8,0.0
2026-03-16,P1016,10,0.0
2026-03-17,P1016,6,0.0
2026-03-18,P1016,5,0.0
2026-03-19,P1016,8,0.0
2026-03-20,P1016,3,0.0
2026-03-21,P1016,9,0.0
2026-03-22,P1016,7,0.0
2026-03-23,P1016,1,0.0
2026-03-24,P1016,7,0.0
2026-03-25,P1016,4,0.0
2026-03-26,P1016,6,0.0
2026-03-27,P1016,4,0.0
2026-03-29,P1016,6,0.0
2026-03-31,P1016,1,0.0
2026-04-01,P1016,2,0.0
2026-04-02,P1016,6,0.0
2026-04-03,P1016,3,0.0
2026-04-04,P1016,4,0.0
2026-04-05,P1016,3,0.0
2026-04-06,P1016,4,0.0
2026-04-07,P1016,7,0.0
2026-04-08,P1016,2,0.0
2026-04-09,P1016,3,0.0
2026-04-10,P1016,4,0.0
2026-04-11,P1016,11,0.0
2026-04-12,P1016,9,0.0
2026-04-13,P1016,3,0.0
2026-04-14,P1016,2,0.0
2026-04-15,P1016,7,0.0
2026-04-16,P1016,5,0.0
2026-04-17,P1016,5,0.0
2026-04-18,P1016,4,0.0
2026-04-19,P1016,10,0.0
2026-04-20,P1016,5,0.0
2026-04-21,P1016,10,0.0
2026-04-22,P1016,5,0.0
2026-04-23,P1016,6,0.0
2026-04-24,P1016,8,0.0
2026-04-25,P1016,3,0.0
2026-04-26,P1016,2,0.0
2026-04-27,P1016,1,0.0
2026-04-28,P1016,2,0.0
2026-04-29,P1016,2,0.0
2026-04-30,P1016,2,0.0
2026-05-01,P1016,6,0.0
2026-05-02,P1016,2,0.0
2026-05-03,P1016,1,0.0
2026-05-04,P1016,3,0.0
2026-05-05,P1016,8,0.0
2026-05-06,P1016,9,0.0
2026-05-07,P1016,4,0.0
2026-05-08,P1016,7,0.0
2026-05-09,P1016,11,0.0
2026-05-10,P1016,10,0.0
2026-05-11,P1016,8,0.0
2026-05-12,P1016,5,0.0
2026-05-13,P1016,6,0.0
2026-05-14,P1016,5,0.0
2026-05-15,P1016,7,0.0
2026-05-16,P1016,6,0.0
2026-05-17,P1016,8,0.0
2026-05-18,P1016,5,0.0
2026-05-19,P1016,11,0.0
2026-05-20,P1016,4,0.0
2026-05-21,P1016,6,0.0
2026-05-22,P1016,8,0.0
2026-05-23,P1016,7,0.0
2026-05-24,P1016,2,0.0
2026-05-25,P1016,4,0.0
2026-05-26,P1016,2,0.0
2026-05-27,P1016,4,0.0
2026-05-28,P1016,1,0.0
2026-05-29,P1016,3,0.0
2026-05-30,P1016,5,0.0
2026-05-31,P1016,2,0.0
2026-06-01,P1016,5,0.0
2026-06-02,P1016,4,0.0
2026-06-03,P1016,2,0.0
2026-06-04,P1016,2,0.0
2026-06-05,P1016,7,0.0
2026-06-06,P1016,12,0.0
2026-06-07,P1016,11,0.0
2026-06-08,P1016,6,0.0
2026-06-09,P1016,6,0.0
2026-06-10,P1016,3,0.0
2026-06-11,P1016,5,0.0
2026-06-12,P1016,2,0.0
2026-06-13,P1016,6,0.0
2026-06-14,P1016,13,0.0
2026-06-15,P1016,11,0.0
2026-06-16,P1016,9,0.0
2026-06-17,P1016,6,0.0
2026-06-18,P1016,2,0.0
2026-06-19,P1016,5,0.0
2026-06-20,P1016,7,0.0
2026-06-21,P1016,1,0.0
2026-06-22,P1016,3,0.0
2026-06-23,P1016,3,0.0
2026-06-24,P1016,1,0.0
2026-06-26,P1016,2,0.0
2026-06-27,P1016,7,0.0
2026-06-28,P1016,2,0.0
2026-06-29,P1016,3,0.0
2026-07-01,P1016,4,0.0
2026-07-02,P1016,6,0.0
2026-07-03,P1016,2,0.0
2026-07-04,P1016,6,0.0
2026-07-05,P1016,3,0.0
2026-07-06,P1016,4,0.0
2026-07-07,P1016,6,0.0
2026-07-08,P1016,2,0.0
2026-07-09,P1016,5,0.0
2026-07-10,P1016,6,0.0
2026-07-11,P1016,8,0.0
2026-07-12,P1016,6,0.0
2026-07-13,P1016,5,0.0
2026-07-14,P1016,3,0.0
2026-07-15,P1016,5,0.0
2026-07-16,P1016,10,0.0
2026-07-17,P1016,4,0.0
2026-07-18,P1016,8,0.0
2026-07-19,P1016,6,0.0
2026-07-20,P1016,6,0.0
2026-07-21,P1016,7,0.0
2026-07-22,P1016,5,0.0
2026-07-23,P1016,4,0.0
2026-07-24,P1016,2,0.0
2026-07-25,P1016,4,0.0
2026-07-26,P1016,6,0.0
2026-07-27,P1016,1,0.0
2026-07-28,P1016,3,0.0
2026-07-29,P1016,4,0.0
2026-07-30,P1016,1,0.0
2026-07-31,P1016,4,0.0
2026-08-01,P1016,3,0.0
2026-08-02,P1016,5,0.0
2026-08-03,P1016,1,0.0
2026-08-04,P1016,4,0.0
2026-08-05,P1016,9,0.0
2026-08-06,P1016,5,0.0
2026-08-07,P1016,8,0.0
2026-08-08,P1016,7,0.0
2026-08-09,P1016,9,0.0
2026-08-10,P1016,7,0.0
2026-08-11,P1016,4,0.0
2026-08-12,P1016,4,0.0
2026-08-13,P1016,7,0.0
2026-08-14,P1016,11,0.0
2026-08-15,P1016,6,0.0
2026-08-16,P1016,5,0.0
2026-08-17,P1016,4,0.0
2026-08-18,P1016,4,0.0
2026-08-19,P1016,4,0.0
2026-08-20,P1016,9,0.0
2026-08-21,P1016,3,0.0
2026-08-22,P1016,4,0.0
2026-08-23,P1016,3,0.0
2026-08-25,P1016,2,0.0
2026-08-26,P1016,2,0.0
2026-08-27,P1016,2,0.0
2026-08-28,P1016,3,0.0
2026-08-29,P1016,11,0.0
2026-08-30,P1016,3,0.0
2026-08-31,P1016,3,0.0
2026-09-01,P1016,2,0.0
2026-09-02,P1016,8,0.0
2026-03-08,P1017,13,2318.94
2026-03-09,P1017,15,2675.7
2026-03-10,P1017,16,2854.08
2026-03-11,P1017,9,1605.42
2026-03-12,P1017,22,3924.36
2026-03-13,P1017,14,2497.32
2026-03-14,P1017,21,3745.98
2026-03-15,P1017,11,1962.18
2026-03-16,P1017,19,3389.22
2026-03-17,P1017,17,3032.46
2026-03-18,P1017,10,1783.8
2026-03-19,P1017,22,3924.36
2026-03-20,P1017,12,2140.56
2026-03-21,P1017,16,2854.08
2026-03-22,P1017,24,4281.12
2026-03-23,P1017,19,3389.22
2026-03-24,P1017,12,2140.56
2026-03-25,P1017,17,3032.46
2026-03-26,P1017,14,2497.32
2026-03-27,P1017,9,1605.42
2026-03-28,P1017,15,2675.7
2026-03-29,P1017,12,2140.56
2026-03-30,P1017,13,2318.94
2026-03-31,P1017,11,1962.18
2026-04-01,P1017,9,1605.42
2026-04-02,P1017,9,1605.42
2026-04-03,P1017,9,1605.42
2026-04-04,P1017,17,3032.46
2026-04-05,P1017,14,2497.32
2026-04-06,P1017,6,1070.28
2026-04-07,P1017,20,3567.6
2026-04-08,P1017,13,2318.94
2026-04-09,P1017,17,3032.46
2026-04-10,P1017,10,1783.8
2026-04-11,P1017,17,3032.46
2026-04-12,P1017,22,3924.36
2026-04-13,P1017,18,3210.84
2026-04-14,P1017,13,2318.94
2026-04-15,P1017,21,3745.98
2026-04-16,P1017,18,3210.84
2026-04-17,P1017,14,2497.32
2026-04-18,P1017,16,2854.08
2026-04-19,P1017,21,3745.98
2026-04-20,P1017,12,2140.56
2026-04-21,P1017,13,2318.94
2026-04-22,P1017,17,3032.46
2026-04-23,P1017,10,1783.8
2026-04-24,P1017,13,2318.94
2026-04-25,P1017,13,2318.94
2026-04-26,P1017,13,2318.94
2026-04-27,P1017,3,535.14
2026-04-28,P1017,12,2140.56
2026-04-29,P1017,13,2318.94
2026-04-30,P1017,12,2140.56
2026-05-01,P1017,12,2140.56
2026-05-02,P1017,15,2675.7
2026-05-03,P1017,15,2675.7
2026-05-04,P1017,22,3924.36
2026-05-05,P1017,14,2497.32
2026-05-06,P1017,9,1605.42
2026-05-07,P1017,15,2675.7
2026-05-08,P1017,23,4102.74
2026-05-09,P1017,19,3389.22
2026-05-10,P1017,25,4459.5
2026-05-11,P1017,18,3210.84
2026-05-12,P1017,13,2318.94
2026-05-13,P1017,17,3032.46
2026-05-14,P1017,21,3745.98
2026-05-15,P1017,11,1962.18
2026-05-16,P1017,23,4102.74
2026-05-17,P1017,20,3567.6
2026-05-18,P1017,20,3567.6
2026-05-19,P1017,16,2854.08
2026-05-20,P1017,10,1783.8
2026-05-21,P1017,18,3210.84
2026-05-22,P1017,16,2854.08
2026-05-23,P1017,18,3210.84
2026-05-24,P1017,18,3210.84
2026-05-25,P1017,18,3210.84
2026-05-26,P1017,9,1605.42
2026-05-27,P1017,12,2140.56
2026-05-28,P1017,9,1605.42
2026-05-29,P1017,8,1427.04
2026-05-30,P1017,15,2675.7
2026-05-31,P1017,12,2140.56
2026-06-01,P1017,12,2140.56
2026-06-02,P1017,13,2318.94
2026-06-03,P1017,9,1605.42
2026-06-04,P1017,15,2675.7
2026-06-05,P1017,17,3032.46
2026-06-06,P1017,17,3032.46
2026-06-07,P1017,21,3745.98
2026-06-08,P1017,17,3032.46
2026-06-09,P1017,18,3210.84
2026-06-10,P1017,26,4637.88
2026-06-11,P1017,18,3210.84
2026-06-12,P1017,16,2854.08
2026-06-13,P1017,13,2318.94
2026-06-14,P1017,30,5351.4
2026-06-15,P1017,16,2854.08
2026-06-16,P1017,19,3389.22
2026-06-17,P1017,21,3745.98
2026-06-18,P1017,11,1962.18
2026-06-19,P1017,16,2854.08
2026-06-20,P1017,21,3745.98
2026-06-21,P1017,17,3032.46
2026-06-22,P1017,14,2497.32
2026-06-23,P1017,16,2854.08
2026-06-24,P1017,20,3567.6
2026-06-25,P1017,9,1605.42
2026-06-26,P1017,17,3032.46
2026-06-27,P1017,19,3389.22
2026-06-28,P1017,20,3567.6
2026-06-29,P1017,10,1783.8
2026-06-30,P1017,14,2497.32
2026-07-01,P1017,10,1783.8
2026-07-02,P1017,12,2140.56
2026-07-03,P1017,15,2675.7
2026-07-04,P1017,21,3745.98
2026-07-05,P1017,10,1783.8
2026-07-06,P1017,7,1248.66
2026-07-07,P1017,15,2675.7
2026-07-08,P1017,22,3924.36
2026-07-09,P1017,17,3032.46
2026-07-10,P1017,20,3567.6
2026-07-11,P1017,19,3389.22
2026-07-12,P1017,18,3210.84
2026-07-13,P1017,18,3210.84
2026-07-14,P1017,31,5529.78
2026-07-15,P1017,20,3567.6
2026-07-16,P1017,19,3389.22
2026-07-17,P1017,18,3210.84
2026-07-18,P1017,22,3924.36
2026-07-19,P1017,15,2675.7
2026-07-20,P1017,10,1783.8
2026-07-21,P1017,10,1783.8
2026-07-22,P1017,18,3210.84
2026-07-23,P1017,19,3389.22
2026-07-24,P1017,21,3745.98
2026-07-25,P1017,22,3924.36
2026-07-26,P1017,16,2854.08
2026-07-27,P1017,10,1783.8
2026-07-28,P1017,10,1783.8
2026-07-29,P1017,7,1248.66
2026-07-30,P1017,14,2497.32
2026-07-31,P1017,12,2140.56
2026-08-01,P1017,16,2854.08
2026-08-02,P1017,13,2318.94
2026-08-03,P1017,7,1248.66
2026-08-04,P1017,19,3389.22
2026-08-05,P1017,14,2497.32
2026-08-06,P1017,10,1783.8
2026-08-07,P1017,20,3567.6
2026-08-08,P1017,30,5351.4
2026-08-09,P1017,27,4816.26
2026-08-10,P1017,24,4281.12
2026-08-11,P1017,28,4994.64
2026-08-12,P1017,12,2140.56
2026-08-13,P1017,23,4102.74
2026-08-14,P1017,23,4102.74
2026-08-15,P1017,18,3210.84
2026-08-16,P1017,26,4637.88
2026-08-17,P1017,17,3032.46
2026-08-18,P1017,25,4459.5
2026-08-19,P1017,17,3032.46
2026-08-20,P1017,23,4102.74
2026-08-21,P1017,19,3389.22
2026-08-22,P1017,12,2140.56
2026-08-23,P1017,22,3924.36
2026-08-24,P1017,11,1962.18
2026-08-25,P1017,12,2140.56
2026-08-26,P1017,17,3032.46
2026-08-27,P1017,13,2318.94
2026-08-28,P1017,15,2675.7
2026-08-29,P1017,19,3389.22
2026-08-30,P1017,12,2140.56
2026-08-31,P1017,15,2675.7
2026-09-01,P1017,20,3567.6
2026-09-02,P1017,13,2318.94
2026-09-03,P1017,13,2318.94
2026-03-08,P1018,8,5669.52
2026-03-09,P1018,10,7086.9
2026-03-10,P1018,6,4252.14
2026-03-11,P1018,6,4252.14
2026-03-12,P1018,1,708.69
2026-03-13,P1018,4,2834.76
2026-03-14,P1018,7,4960.83
2026-03-15,P1018,9,6378.21
2026-03-16,P1018,5,3543.45
2026-03-17,P1018,5,3543.45
2026-03-18,P1018,8,5669.52
2026-03-19,P1018,8,5669.52
2026-03-20,P1018,11,7795.59
2026-03-21,P1018,10,7086.9
2026-03-22,P1018,13,9212.97
2026-03-23,P1018,6,4252.14
2026-03-24,P1018,8,5669.52
2026-03-25,P1018,4,2834.76
2026-03-26,P1018,10,7086.9
2026-03-27,P1018,11,7795.59
2026-03-28,P1018,9,6378.21
2026-03-29,P1018,2,1417.38
2026-03-30,P1018,6,4252.14
2026-03-31,P1018,7,4960.83
2026-04-01,P1018,7,4960.83
2026-04-02,P1018,11,7795.59
2026-04-03,P1018,1,708.69
2026-04-04,P1018,7,4960.83
2026-04-05,P1018,5,3543.45
2026-04-06,P1018,7,4960.83
2026-04-07,P1018,4,2834.76
2026-04-08,P1018,5,3543.45
2026-04-09,P1018,6,4252.14
2026-04-10,P1018,10,7086.9
2026-04-11,P1018,11,7795.59
2026-04-12,P1018,14,9921.66
2026-04-13,P1018,6,4252.14
2026-04-14,P1018,6,4252.14
2026-04-15,P1018,4,2834.76
2026-04-16,P1018,3,2126.07
2026-04-17,P1018,2,1417.38
2026-04-18,P1018,14,9921.66
2026-04-19,P1018,7,4960.83
2026-04-20,P1018,11,7795.59
2026-04-21,P1018,7,4960.83
2026-04-22,P1018,4,2834.76
2026-04-23,P1018,4,2834.76
2026-04-24,P1018,6,4252.14
2026-04-25,P1018,8,5669.52
2026-04-26,P1018,11,7795.59
2026-04-27,P1018,4,2834.76
2026-04-28,P1018,7,4960.83
2026-04-29,P1018,5,3543.45
2026-04-30,P1018,3,2126.07
2026-05-01,P1018,10,7086.9
2026-05-02,P1018,12,8504.28
2026-05-03,P1018,5,3543.45
2026-05-04,P1018,9,6378.21
2026-05-05,P1018,10,7086.9
2026-05-06,P1018,5,3543.45
2026-05-07,P1018,7,4960.83
2026-05-08,P1018,10,7086.9
2026-05-09,P1018,6,4252.14
2026-05-10,P1018,7,4960.83
2026-05-11,P1018,12,8504.28
2026-05-12,P1018,4,2834.76
2026-05-14,P1018,8,5669.52
2026-05-15,P1018,11,7795.59
2026-05-16,P1018,7,4960.83
2026-05-17,P1018,5,3543.45
2026-05-18,P1018,9,6378.21
2026-05-19,P1018,9,6378.21
2026-05-20,P1018,4,2834.76
2026-05-21,P1018,5,3543.45
2026-05-22,P1018,11,7795.59
2026-05-23,P1018,8,5669.52
2026-05-24,P1018,10,7086.9
2026-05-25,P1018,6,4252.14
2026-05-26,P1018,5,3543.45
2026-05-27,P1018,5,3543.45
2026-05-28,P1018,7,4960.83
2026-05-29,P1018,11,7795.59
2026-05-30,P1018,12,8504.28
2026-05-31,P1018,12,8504.28
2026-06-01,P1018,1,708.69
2026-06-02,P1018,6,4252.14
2026-06-03,P1018,7,4960.83
2026-06-04,P1018,7,4960.83
2026-06-05,P1018,3,2126.07
2026-06-06,P1018,4,2834.76
2026-06-07,P1018,14,9921.66
2026-06-08,P1018,6,4252.14
2026-06-09,P1018,4,2834.76
2026-06-10,P1018,5,3543.45
2026-06-11,P1018,5,3543.45
2026-06-12,P1018,10,7086.9
2026-06-13,P1018,8,5669.52
2026-06-14,P1018,8,5669.52
2026-06-15,P1018,1,708.69
2026-06-16,P1018,7,4960.83
2026-06-17,P1018,8,5669.52
2026-06-18,P1018,6,4252.14
2026-06-19,P1018,11,7795.59
2026-06-20,P1018,11,7795.59
2026-06-21,P1018,2,1417.38
2026-06-22,P1018,4,2834.76
2026-06-23,P1018,9,6378.21
2026-06-24,P1018,9,6378.21
2026-06-25,P1018,9,6378.21
2026-06-26,P1018,10,7086.9
2026-06-27,P1018,6,4252.14
2026-06-28,P1018,6,4252.14
2026-06-29,P1018,9,6378.21
2026-06-30,P1018,4,2834.76
2026-07-01,P1018,5,3543.45
2026-07-02,P1018,5,3543.45
2026-07-03,P1018,7,4960.83
2026-07-04,P1018,14,9921.66
2026-07-05,P1018,12,8504.28
2026-07-06,P1018,6,4252.14
2026-07-07,P1018,7,4960.83
2026-07-08,P1018,3,2126.07
2026-07-09,P1018,7,4960.83
2026-07-10,P1018,9,6378.21
2026-07-11,P1018,13,9212.97
2026-07-12,P1018,16,11339.04
2026-07-13,P1018,12,8504.28
2026-07-14,P1018,9,6378.21
2026-07-15,P1018,3,2126.07
2026-07-16,P1018,7,4960.83
2026-07-17,P1018,5,3543.45
2026-07-18,P1018,9,6378.21
